fpTime,IAvgTime,IStdTime,IToTime,INumPck,ISumPckDim,IMeanPckDim,IMinPckDim,IMaxPckDim,IStdPckDim,IVarPckDim,ISkewPckDim,IKurPckDim,IP90PckDim,OAvgTime,OStdTime,OToTime,ONumPck,OSumPckDim,OMeanPckDim,OMinPckDim,OMaxPckDim,OStdPckDim,OVarPckDim,OSkewPckDim,OKurPckDim,OP90PckDim,BAvgTime,BStdTime,BToTime,BNumPck,BSumPckDim,BMeanPckDim,BMinPckDim,BMaxPckDim,BStdPckDim,BVarPckDim,BSkewPckDim,BKurPckDim,BP90PckDim,Device,Label,Prediction,Labels List,Confidence
1651648253.299289,0.005473,0.000000,0.005473,2,1330,665.0,631,699,34.0,1156.0,0.0,-2.0,692.2,0.014991,0.000000,0.014991,2,1169,584.5,566,603,18.5,342.25,0.0,-2.0,599.3000000000001,0.014991,0.000000,0.074717,4,2499,624.75,566,699,48.67430020041377,2369.1875,0.42603864663631497,-1.1056439770881588,678.6,R2,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.8 0.  0.  0.2 0.  0.  0. ]
1651648259.864573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,529,529.0,529,529,0.0,0.0,0.0,-3.0,529.0,0,0,0.000000,1,529,529.0,529,529,0.0,0.0,0.0,-3.0,529.0,R2,CIMG,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.6 0.  0.  0.2 0.2 0.  0. ]
1651648263.387463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,743,743.0,743,743,0.0,0.0,0.0,-3.0,743.0,0,0,0.000000,1,743,743.0,743,743,0.0,0.0,0.0,-3.0,743.0,R2,GEN,DB,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 1. 0. 0. 0. 0.]
1651648269.327329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,293,293.0,293,293,0.0,0.0,0.0,-3.0,293.0,0,0,0.000000,1,293,293.0,293,293,0.0,0.0,0.0,-3.0,293.0,R2,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.8 0.  0.  0.  0.  0.  0.2]
1651648269.587122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,449,449.0,449,449,0.0,0.0,0.0,-3.0,449.0,0,0,0.000000,1,449,449.0,449,449,0.0,0.0,0.0,-3.0,449.0,R2,CIMG,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.4 0.  0.  0.6 0.  0.  0. ]
1651648271.227803,0.1017180526315789473684210526,0.2469863699295919242667929606,1.932643,20,10024,501.2,66,1484,501.3934183852038,251395.36000000002,0.9661244378745267,-0.5878145997877446,1436.3000000000002,0.1276163125,0.2019822567395211666590862419,2.041861,17,4963,291.94117647058823,54,1147,334.8832053801366,112146.76124567473,1.5488062287909654,1.0606182971703957,762.6000000000001,0.0294011875,0.04948841210604098327862399247,2.041861,37,14987,405.05405405405406,54,1484,445.29947080563755,198291.61869978087,1.2919425039260795,0.3242276996525204,1132.6,R2,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1651648274.920132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,1349,1349.0,1349,1349,0.0,0.0,0.0,-3.0,1349.0,0,0,0.000000,1,1349,1349.0,1349,1349,0.0,0.0,0.0,-3.0,1349.0,R2,CIMG,CSMS,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.4 0.6 0.  0.  0.  0.  0. ]
1651648283.301905,0,0,0.000000,1,631,631.0,631,631,0.0,0.0,0.0,-3.0,631.0,0.016348,0.000000,0.016348,2,1169,584.5,566,603,18.5,342.25,0.0,-2.0,599.3000000000001,0.016348,0.000000,0.069152,3,1800,600.0,566,631,26.620793877468543,708.6666666666666,-0.167609587556163,-1.4999999999999998,625.4,R2,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.8 0.  0.  0.2 0.  0.  0. ]
1651648295.797985,0.099676,0.1723160062980221231194936532,0.398704,5,735,147.0,105,268,61.699270660195005,3806.8,1.3630159403681472,0.052824575024541076,216.0,0.128640,0.2211405985668393726571480231,0.514560,5,1105,221.0,101,668,223.67208140489953,50029.2,1.4943064367987275,0.24217802853839787,451.20000000000005,0.11619025,0.1647873485804887267893674643,0.514560,10,1840,184.0,101,668,168.18739548491735,28287.0,2.330240656074147,3.89399021378086,307.9999999999999,R2,GEN,GP,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 0. 1. 0. 0.]
1651648503.00811,0.1380226666666666666666666667,0.09193834639341494897450207271,0.414068,4,1067,266.75,74,379,125.8578066708617,15840.1875,-0.5473043405344588,-1.3073195436825147,379.0,0.171099,0.05642102977318534077826811234,0.513297,4,1463,365.75,74,990,366.53947604589604,134351.1875,1.0437020647294915,-0.75805643886329,771.0000000000002,0.05711966666666666666666666667,0.03519706246581129421032443572,0.513297,8,2530,316.25,74,990,278.47071210452276,77545.9375,1.5722894638468674,1.4488390724828237,562.3,R2,GEN,MSPY,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.  0.2 0.  0.8 0. ]
1651648503.024667,0,0,0.000000,1,104,104.0,104,104,0.0,0.0,0.0,-3.0,104.0,0,0,0.000000,1,795,795.0,795,795,0.0,0.0,0.0,-3.0,795.0,0,0,0.150262,2,899,449.5,104,795,345.5,119370.25,0.0,-2.0,725.9,R2,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1651648510.637125,0.0615162,0.04994201738576446413033116198,0.307581,6,3595,599.1666666666666,66,1230,384.5392986707889,147870.47222222222,0.272722483042254,-1.0804351782972526,1051.5,0.1012433333333333333333333333,0.02858266416709416695673342866,0.303730,4,1422,355.5,74,643,253.67351063916783,64350.25,0.009151643135848606,-1.932903615759618,621.4000000000001,0.06208333333333333333333333333,0.02617210622441805355401585683,0.391442,10,5017,501.7,66,1230,358.76456068012067,128712.00999999998,0.5050671484889613,-0.6375216831659274,908.6999999999998,R2,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1651648511.161058,0.205113,0.005338,0.410226,3,916,305.3333333333333,66,506,181.69816240738987,33014.222222222226,-0.3095733416997561,-1.5000000000000004,473.6,0.236031,0.05403382350589921622548019311,0.708093,4,846,211.5,54,571,210.4239767707093,44278.25,1.064883140533107,-0.7438696932573081,443.80000000000007,0.091791,0.02491564693119566582529371200,0.708093,7,1762,251.71428571428572,54,571,203.97809005991257,41607.06122448981,0.48616826674837804,-1.4748857976520406,532.0,R2,GEN,CSMS,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 1. 0. 0. 0. 0. 0.]
1651648512.066058,0,0,0.00000,1,66,66.0,66,66,0.0,0.0,0.0,-3.0,66.0,0,0,0.000000,1,66,66.0,66,66,0.0,0.0,0.0,-3.0,66.0,0,0,0.082722,2,132,66.0,66,66,0.0,0.0,0.0,-3.0,66.0,R2,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.  0.6 0.  0.  0.4]
1651648512.833747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,1484,1484.0,1484,1484,0.0,0.0,0.0,-3.0,1484.0,0,0,0.000000,1,1484,1484.0,1484,1484,0.0,0.0,0.0,-3.0,1484.0,R2,GEN,CSMS,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.8 0.  0.  0.2 0.  0. ]
1651648514.017235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,66,66.0,66,66,0.0,0.0,0.0,-3.0,66.0,0,0,0.000000,1,66,66.0,66,66,0.0,0.0,0.0,-3.0,66.0,R2,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1651648516.319801,0.000000,0.000000,0.000000,2,1735,867.5,251,1484,616.5,380072.25,0.0,-2.0,1360.7,0.1715743333333333333333333333,0.2425635546028206512676731682,0.514723,4,1825,456.25,196,642,193.07560047815468,37278.1875,-0.21485746351483662,-1.7188509084400372,642.0,0.051988,0.07350516477091932891737639210,0.514723,6,3560,593.3333333333334,196,1484,434.886830745144,189126.55555555553,1.192771488680858,0.13017623470913353,1063.0,R2,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[1. 0. 0. 0. 0. 0. 0.]
1651648520.059722,0.07313376623376623376623376623,0.1995370234607645864597528419,5.631300,78,48719,624.6025641025641,66,1514,531.5487371760236,282544.0599934254,0.6043046409126265,-1.194648744230419,1472.0,0.09858372222222222222222222222,0.2178169975637394988225594632,5.323521,55,11348,206.3272727272727,54,1218,212.0214444167428,44953.09289256197,2.8502994418947822,9.145441780248337,418.6,0.01607451851851851851851851852,0.02326062577479037320271794211,5.783029,133,60067,451.63157894736844,54,1514,476.1540547079277,226722.68381480017,1.238446535397746,0.09234289875080659,1417.1999999999998,R2,DB,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1651648520.463687,0.000727,0.000169,0.001454,3,1143,381.0,93,642,224.93999199786595,50598.0,-0.1783186358863635,-1.5,595.2,0,0,0.000000,1,1119,1119.0,1119,1119,0.0,0.0,0.0,-3.0,1119.0,0,0,0.173846,4,2262,565.5,93,1119,374.25826644177147,140069.25,0.28911312821078705,-1.1606111992442913,975.9000000000001,R2,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1651648521.190572,0.4446486666666666666666666667,0.04986775848403677971576963721,1.333946,4,1633,408.25,74,700,234.5233197360126,55001.1875,-0.21458811138813313,-1.3442357932487146,650.5,0.4102343333333333333333333333,0.009921556811083407567283877880,1.230703,4,2099,524.75,74,1283,478.3525765583374,228821.1875,0.6752395643430024,-1.1390707986353226,1073.0000000000002,0.2536163333333333333333333333,0.1402830665151317858405238024,1.685222,8,3732,466.5,74,1283,381.1879457695377,145304.25,0.9164121838034806,-0.013434224889288249,874.8999999999999,R2,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1651648521.29067,0.2844401666666666666666666667,0.5292487389646709819021376117,5.119923,19,9180,483.1578947368421,74,1514,390.48906759518553,152481.71191135736,0.8513834971267629,0.2092097087143796,806.5999999999997,0.2239963809523809523809523810,0.5363141495982400861049509063,4.703924,22,8321,378.22727272727275,74,684,269.5961511423036,72682.0847107438,-0.003996657795392287,-1.9003340396344293,679.0,0.06575495238095238095238095238,0.09416325340622716331232946194,5.268281,41,17501,426.8536585365854,74,1514,335.26149684552644,112400.27126710291,0.7886089386348599,0.5539065235875746,741.0,R2,GEN,MSPY,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.  0.4 0.  0.6 0. ]
1651648521.492638,0.1366553333333333333333333333,0.09908599256986607769344535122,0.409966,4,2617,654.25,74,1484,577.4540566140306,333453.1875,0.3481676626732238,-1.533434522549057,1309.4,0.1351396666666666666666666667,0.07530570812509648144183899414,0.405419,4,1107,276.75,74,583,198.93639058754434,39575.6875,0.5496253795813744,-1.2516194715095823,504.1,0.084757,0.04668918090949979387954687717,0.486407,8,3724,465.5,74,1484,471.3183637415372,222141.0,1.1355222973421524,-0.006551529519874144,1076.6,R2,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1651648522.319137,0.4089085,0.001378084993750385484546424353,1.635634,5,1410,282.0,74,767,257.6113351543367,66363.6,1.1314487568749638,-0.33864120424861976,589.8,0.7317525,0.7255340610788602620319395262,4.390515,7,1703,243.28571428571428,74,900,272.60736510630835,74314.7755102041,1.9087007589635132,1.8583672391777704,503.40000000000026,0.2031503333333333333333333333,0.1499485347018176840917769843,4.390515,12,3113,259.4166666666667,74,900,267.14429881412195,71366.07638888888,1.5942198156270972,0.9190882191592689,722.7000000000002,R2,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.  0.8 0.  0.  0.2]
1651648522.417459,0.333001,0.9224793543510241362095343580,5.661017,18,6030,335.0,74,819,272.02859326834664,73999.55555555556,0.7801888342808819,-0.9127198028129615,783.3000000000001,0.6273508888888888888888888889,1.190452224494768714729935743,5.646158,10,4440,444.0,74,705,259.66516901579234,67426.0,-0.40266609754692273,-1.670686852163932,705.0,0.06267166666666666666666666667,0.05776332234981717954619048558,5.917681,28,10470,373.92857142857144,74,819,272.7263055796086,74379.63775510204,0.3534478239507441,-1.4852118243979742,768.0,R2,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.4 0.  0.6 0.  0.  0. ]
1651648522.724329,1.00911475,1.944039052859776657218299568,8.072918,9,7201,800.1111111111111,74,1494,525.5875959225582,276242.3209876543,-0.02058789761666556,-1.4351903135698538,1494.0,0.822184,2.019548426063237533873327634,6.577472,9,2780,308.8888888888889,74,883,279.69365958111484,78228.54320987656,0.9335042825179111,-0.6421845682515799,643.0000000000001,0.027068,0.02435785664831780719296519522,8.136928,18,9981,554.5,74,1494,487.40152851627374,237560.25,0.705341622994474,-0.8168215637371947,1277.7000000000003,R2,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1651648525.591476,0.4102287142857142857142857143,0.2195273762828514585379536951,2.871601,8,1855,231.875,74,529,141.54454908261215,20034.859375,0.9138007721874234,-0.22534614488941118,385.5,0.359086,0.1358770360887004335012585684,2.872688,9,4373,485.8888888888889,74,1494,519.0712741563734,269434.987654321,0.9500999742335682,-0.7928574574242693,1277.2,0.203916625,0.1493850000074785788397231009,3.224794,17,6228,366.3529411764706,74,1494,410.0550811173701,168145.16955017298,1.7212040546292664,1.6633061745319981,988.4000000000001,R2,GEN,DB,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.4 0.2 0.  0.  0.4]
1651648529.579087,0.1023473333333333333333333333,0.07437315821510398175252398133,0.307042,4,2723,680.75,74,1484,512.2027796683653,262351.6875,0.5359180348540835,-0.9909306042601345,1241.0,0.1569755,0.0494345,0.313951,3,787,262.3333333333333,74,583,227.89520008596543,51936.22222222222,0.6752191142250962,-1.4999999999999996,492.40000000000003,0.0537705,0.0278495,0.388662,7,3510,501.42857142857144,74,1484,463.7332537270159,215048.53061224488,1.0699134021991723,0.14717256875849039,998.0000000000002,R2,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1651648530.123758,0.03870038888888888888888888889,0.06296656214843883214164625177,0.696607,19,7080,372.63157894736844,74,1484,400.82037065135034,160656.96952908588,2.1219057790714015,3.303515640330361,653.5999999999992,0.04841933333333333333333333333,0.04186646706560699940660477970,0.581032,13,3053,234.84615384615384,54,1098,278.6546928903629,77648.43786982249,2.2701659337187894,4.236101526153462,470.00000000000017,0.03131433333333333333333333333,0.02514680478156662793760647111,0.737472,32,10133,316.65625,54,1484,362.648728918133,131514.1005859375,2.29051760448708,4.460989605527892,518.0000000000001,R2,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1651648530.537465,0.1022826666666666666666666667,0.07476224418931137344127489076,0.306848,4,2723,680.75,74,1484,512.2027796683653,262351.6875,0.5359180348540835,-0.9909306042601345,1241.0,0.1398495,0.0688735,0.279699,3,787,262.3333333333333,74,583,227.89520008596543,51936.22222222222,0.6752191142250962,-1.4999999999999996,492.40000000000003,0.035488,0.008837,0.351173,7,3510,501.42857142857144,74,1484,463.7332537270159,215048.53061224488,1.0699134021991723,0.14717256875849039,998.0000000000002,R2,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1651648532.152461,0.1235014,0.07679397116597109539011594735,0.617507,6,1998,333.0,114,491,126.3236583806322,15957.666666666666,-0.49864600926232217,-0.9756751278186755,457.0,0.075530,0.06583352606765036400620124957,0.302120,5,1427,285.4,175,443,103.44969792126027,10701.84,0.4594410226624396,-1.4859219098763168,414.2,0.075530,0.06583352606765036400620124957,0.963138,11,3425,311.3636363636364,114,491,118.87141465945669,14130.413223140495,-0.07943558952144411,-1.3323206534097,443.0,R2,DB,GP,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 0. 1. 0. 0.]
1651648532.169144,0.1272503846153846153846153846,0.1672906362166608174113587955,1.654255,14,6716,479.7142857142857,74,744,289.9023058528088,84043.34693877552,-0.36276765136531536,-1.7354647706107191,743.4,0.1016935714285714285714285714,0.1063403394490992767206404048,2.135565,22,13144,597.4545454545455,74,1494,390.2140120582699,152266.9752066116,0.5682272992950398,0.3329089293907854,955.7000000000006,0.04802657142857142857142857143,0.06092446906001641931078384026,2.191196,36,19860,551.6666666666666,74,1494,359.2076156084544,129030.11111111111,0.4927012616124075,0.4635373141385788,744.0,R2,GEN,DB,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.6 0.4 0.  0.  0. ]
1651648532.962106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,461,461.0,461,461,0.0,0.0,0.0,-3.0,461.0,0,0,0.000000,1,461,461.0,461,461,0.0,0.0,0.0,-3.0,461.0,R2,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.6 0.  0.  0.4 0.  0.  0. ]
1651648536.28967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3576885,0.0370705,0.715377,3,417,139.0,139,139,0.0,0.0,0.0,-3.0,139.0,0.3576885,0.0370705,0.715377,3,417,139.0,139,139,0.0,0.0,0.0,-3.0,139.0,R2,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.2 0.  0.  0.8 0.  0.  0. ]
1651648536.441205,0.105342,0.000000,0.105342,2,120,60.0,54,66,6.0,36.0,0.0,-2.0,64.8,0.112708,0.000000,0.112708,2,128,64.0,54,74,10.0,100.0,0.0,-2.0,72.0,0.084995,0.000000,0.190337,4,248,62.0,54,74,8.48528137423857,72.0,0.31426968052735443,-1.5925925925925926,71.6,R2,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1651648536.445007,0.134493,0.09509423265722620397586461119,0.403479,4,1581,395.25,66,740,314.70571570913677,99039.6875,0.010882927915675042,-1.9758759198284261,721.4,0.1031423333333333333333333333,0.07794786926458534625804512652,0.309427,4,853,213.25,54,679,268.9455102804284,72331.6875,1.1535562108157276,-0.6675626173109444,495.10000000000014,0.08437766666666666666666666667,0.03395253985917532044815054364,0.459476,8,2434,304.25,54,740,306.53986282374433,93966.6875,0.5219827610379821,-1.705762445929544,697.3,R2,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1651648536.800208,0.414101,0.000000,0.414101,2,196,98.0,69,127,29.0,841.0,0.0,-2.0,121.19999999999999,0,0,0.000000,1,183,183.0,183,183,0.0,0.0,0.0,-3.0,183.0,0,0,0.573311,3,379,126.33333333333333,69,183,46.54269246855216,2166.222222222222,-0.021482711179232773,-1.4999999999999998,171.8,R2,GEN,GP,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.  0.2 0.8 0.  0. ]
1651648538.970554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,139,139.0,139,139,0.0,0.0,0.0,-3.0,139.0,0,0,0.000000,1,139,139.0,139,139,0.0,0.0,0.0,-3.0,139.0,R2,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.2 0.  0.  0.8 0.  0.  0. ]
1651648539.408133,0,0,0.00000,1,66,66.0,66,66,0.0,0.0,0.0,-3.0,66.0,0.104856,0.000000,0.104856,2,128,64.0,54,74,10.0,100.0,0.0,-2.0,72.0,0.088047,0.000000,0.104856,3,194,64.66666666666667,54,74,8.219218670625303,67.55555555555556,-0.2390631469295466,-1.4999999999999996,72.4,R2,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.  0.6 0.  0.  0.4]
1651648541.028125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000041,0.000000,0.000041,2,132,66.0,54,78,12.0,144.0,0.0,-2.0,75.6,0.000041,0.000000,0.000041,2,132,66.0,54,78,12.0,144.0,0.0,-2.0,75.6,R2,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1651648541.307459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408549,0.000000,0.408549,2,317,158.5,122,195,36.5,1332.25,0.0,-2.0,187.7,0.408549,0.000000,0.408549,2,317,158.5,122,195,36.5,1332.25,0.0,-2.0,187.7,R2,GEN,GP,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 0. 1. 0. 0.]
1651648542.397588,0.102941,0.000000,0.102941,2,120,60.0,54,66,6.0,36.0,0.0,-2.0,64.8,0.083775,0.000000,0.083775,2,128,64.0,54,74,10.0,100.0,0.0,-2.0,72.0,0.062189,0.000000,0.165130,4,248,62.0,54,74,8.48528137423857,72.0,0.31426968052735443,-1.5925925925925926,71.6,R2,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1651648545.914217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,54,54.0,54,54,0.0,0.0,0.0,-3.0,54.0,0,0,0.000000,1,54,54.0,54,54,0.0,0.0,0.0,-3.0,54.0,R2,GEN,TSPY,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 0. 0. 0. 1.]
1651648546.0552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,1,54,54.0,54,54,0.0,0.0,0.0,-3.0,54.0,0,0,0.0000,1,54,54.0,54,54,0.0,0.0,0.0,-3.0,54.0,R2,GEN,TSPY,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 0. 0. 0. 1.]
1651648546.688433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002280,0.000000,0.002280,2,1420,710.0,710,710,0.0,0.0,0.0,-3.0,710.0,0.002280,0.000000,0.002280,2,1420,710.0,710,710,0.0,0.0,0.0,-3.0,710.0,R2,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.4 0.  0.  0.4 0.  0.  0.2]
1651648548.879004,0.000058,0.000000,0.000058,2,163,81.5,66,97,15.5,240.25,0.0,-2.0,93.89999999999999,0.180110,0.179957,0.360220,3,205,68.33333333333333,54,97,20.270394394014364,410.8888888888889,0.7071067811865481,-1.4999999999999993,88.4,0.157250,0.157192,0.360220,5,368,73.6,54,97,19.602040710089348,384.24000000000007,0.26893017621490434,-1.7833437564982224,97.0,R2,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1651648548.953744,0.1411296956521739130434782609,0.2313332416280132527748213325,3.245983,24,24217,1009.0416666666666,490,1514,381.22330279932027,145331.20659722222,0.334540880852856,-1.4613129298381888,1514.0,0.1985366,0.2421614175739810125709369243,3.970732,21,17486,832.6666666666666,395,1494,333.4227023054945,111170.6984126984,1.3079506006871917,0.12691033755941472,1494.0,0.11922305,0.1406802865861009681786034153,4.230750,45,41703,926.7333333333333,395,1514,370.3135248227732,137132.10666666666,0.7269844352953052,-1.0816611853539142,1514.0,R2,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[1. 0. 0. 0. 0. 0. 0.]
1651648550.475671,0.491738,0.7364614136403889015363131149,2.458690,6,1492,248.66666666666666,66,853,283.4599716989253,80349.55555555555,1.4767998078325588,0.5286500279838857,583.0,0.3176654444444444444444444444,0.6671840894109629488633123395,2.858989,10,1191,119.1,54,443,116.63228541017277,13603.09,2.0933578750886084,3.0264616707068637,229.6999999999999,0.2835916666666666666666666667,0.5529909271998351089523384372,2.858989,16,2683,167.6875,54,853,206.31914560638816,42567.58984375,2.379412365270032,4.862967814940991,378.0,R2,DB,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[1. 0. 0. 0. 0. 0. 0.]
1651648552.681833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,54,54.0,54,54,0.0,0.0,0.0,-3.0,54.0,0,0,0.000000,1,54,54.0,54,54,0.0,0.0,0.0,-3.0,54.0,R2,GEN,TSPY,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 0. 0. 0. 1.]
1651648556.510926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,315,315.0,315,315,0.0,0.0,0.0,-3.0,315.0,0,0,0.000000,1,315,315.0,315,315,0.0,0.0,0.0,-3.0,315.0,R2,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.6 0.2 0.  0.  0.  0.  0.2]
1651648557.894664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,195,195.0,195,195,0.0,0.0,0.0,-3.0,195.0,0,0,0.000000,1,195,195.0,195,195,0.0,0.0,0.0,-3.0,195.0,R2,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.4 0.  0.  0.  0.4 0.  0.2]
1651631748.964695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103166,0.000000,0.103166,2,177,88.5,69,108,19.5,380.25,0.0,-2.0,104.1,0.103166,0.000000,0.103166,2,177,88.5,69,108,19.5,380.25,0.0,-2.0,104.1,R1,GEN,CSMS,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.2 0.8 0.  0.  0.  0.  0. ]
